Cap_Diameter	Cap_Shape	Cap_Surface	Cap_Color	Bruises_or_Bleeds	Gill_Attachment	Gill_Spacing	Gill_Color	Stem_Height	Stem_Width	Stem_Root	Ring_Type	Habitat	Class
4.03	x	t	n	FALSE	d	NA	o	6.28	10.79	NA	f	d	e
13.16	p	s	w	FALSE	e	c	k	23.75	13.63	NA	e	g	e
6.55	x	s	o	FALSE	d	c	b	5.98	13.01	NA	f	m	e
6.46	x	t	g	FALSE	a	d	n	6.46	5.09	NA	l	d	e
3.65	x	i	e	FALSE	NA	NA	e	4.55	5.72	NA	f	d	p
3.37	s	NA	y	FALSE	f	f	f	6.68	7.37	NA	f	d	e
3.32	x	y	y	FALSE	a	NA	w	5.42	3.35	NA	r	g	p
7.89	x	i	n	FALSE	a	c	n	6.5	8.19	NA	z	g	p
5	f	k	n	FALSE	p	NA	n	3.57	6.22	NA	f	d	p
7.5	x	d	y	TRUE	p	NA	y	9.13	16.2	NA	f	d	e
2.25	b	g	g	FALSE	NA	c	n	6.32	3.26	NA	f	d	p
NA	x	w	n	FALSE	NA	d	k	5.53	2.52	NA	f	g	e
3.62	x	s	y	FALSE	a	c	y	5.77	5.86	NA	f	g	p
7.49	f	d	n	TRUE	d	c	y	5.71	8.99	NA	f	d	p
4.94	c	i	n	FALSE	NA	c	n	6.47	7.17	NA	f	d	p
54.66	o	y	n	FALSE	p	NA	y	5.99	47.7	NA	f	d	e
8	f	y	y	FALSE	NA	NA	w	9.08	28.01	b	e	d	e
NA	f	h	n	FALSE	x	c	w	7.85	18.55	NA	f	d	p
8.11	x	y	w	FALSE	NA	NA	p	14.46	17.1	NA	f	d	p
4.1	x	t	n	FALSE	s	c	p	5.55	8.92	NA	z	d	p
3.52	x	NA	w	FALSE	x	c	p	7.99	3.7	NA	f	d	p
13.01	x	g	o	FALSE	e	NA	w	16.96	17.43	s	g	d	p
13	x	e	n	TRUE	p	NA	o	8.42	27.39	c	f	d	p
9.84	x	e	l	FALSE	x	c	w	7.34	19.29	NA	f	d	e
18.6	f	k	w	TRUE	d	d	n	8.01	35.31	NA	f	d	p
9.91	f	s	y	FALSE	d	d	w	8.78	14.75	NA	NA	d	e
17.12	x	e	g	FALSE	d	c	w	9.1	25.89	s	f	d	e
8.54	b	t	w	FALSE	e	c	w	13.58	14.62	NA	l	d	p
8.61	f	e	n	FALSE	a	NA	n	9.92	14.94	s	f	h	p
7.93	p	y	w	FALSE	NA	NA	k	13.37	16.78	NA	f	d	p
10.08	x	s	y	FALSE	a	d	w	9.27	16.43	NA	NA	d	e
7.5	x	w	n	FALSE	x	NA	w	11.71	9.06	r	f	d	p
11.2	x	t	n	FALSE	a	d	w	9.1	31.48	NA	f	d	p
7.87	x	y	n	FALSE	a	c	n	9.99	10.46	NA	NA	d	p
7.85	s	NA	r	TRUE	d	NA	o	5.14	12.57	NA	f	d	p
3.85	f	w	u	FALSE	a	c	u	6.09	7.36	NA	f	l	p
11.53	f	y	w	FALSE	e	c	k	23.95	12.48	NA	e	g	e
3.24	x	k	n	FALSE	p	NA	n	4.42	10.19	NA	f	d	e
12.91	p	s	n	TRUE	e	NA	g	7.19	17.07	s	r	m	e
9.35	s	NA	g	FALSE	s	c	p	7.39	20.69	b	f	g	e
4.05	x	h	n	FALSE	a	d	w	6.14	4.8	NA	f	d	e
2.25	b	y	n	FALSE	NA	c	k	5.88	3	NA	f	d	e
4.23	x	t	r	FALSE	s	c	g	5.92	7.17	NA	e	d	p
7.25	x	s	n	FALSE	s	NA	g	5.34	7.51	NA	f	d	p
7.81	p	NA	n	FALSE	a	NA	w	7.37	13.05	NA	f	d	e
NA	o	y	y	FALSE	p	NA	y	5.66	26.12	NA	f	d	e
4.34	x	t	n	FALSE	s	c	p	5.74	9.32	NA	z	d	p
7.69	s	s	y	FALSE	a	c	w	6.57	16.02	NA	f	d	e
45.71	x	y	y	FALSE	a	NA	y	9.28	57.14	NA	f	d	e
11.41	x	s	u	FALSE	a	c	w	4.93	19.41	NA	f	d	e
9.12	f	y	n	FALSE	NA	NA	w	7.32	25.78	b	e	d	e
2.66	s	y	n	FALSE	a	d	p	7.03	3.77	NA	f	h	e
5.65	f	k	y	FALSE	p	NA	n	3.61	5.9	NA	f	d	p
15.53	x	e	n	TRUE	p	NA	y	8.28	27.85	c	f	d	p
0.85	x	g	p	FALSE	a	NA	p	3.93	0.92	NA	f	d	p
5.99	f	NA	n	FALSE	d	c	w	5.08	10.21	b	f	d	p
7.5	x	s	n	TRUE	s	d	w	6.06	15.87	r	f	d	p
6.68	x	NA	g	TRUE	p	NA	g	11.22	23.55	NA	f	d	e
8.61	s	t	p	TRUE	d	c	p	8.57	16.44	NA	f	d	p
4.9	f	NA	y	FALSE	s	d	y	4.73	11.27	NA	f	d	p
3.96	x	t	l	FALSE	s	c	u	6.49	8.01	NA	e	g	p
7.88	p	g	n	FALSE	e	NA	w	7.46	16.77	NA	p	d	p
4.43	x	NA	y	FALSE	a	c	o	3.79	6.86	NA	f	d	e
1.3	s	s	y	FALSE	f	f	f	3.35	6.08	NA	f	d	p
2.63	x	h	e	FALSE	a	c	o	4.35	5.69	NA	f	g	e
7.73	f	t	e	FALSE	x	d	w	6.11	17.86	b	f	d	p
7.44	x	y	n	FALSE	e	c	p	6.32	10.91	NA	f	d	e
7.16	f	NA	n	FALSE	e	NA	w	6.54	12.82	b	g	d	e
NA	x	k	w	TRUE	d	d	w	5.92	34.12	NA	f	d	p
0.83	x	g	o	FALSE	NA	NA	y	3.66	0.78	NA	f	d	p
7.05	o	e	r	FALSE	NA	c	y	1.48	14.46	NA	f	d	p
6.74	s	w	y	FALSE	f	f	f	5.84	13.87	NA	f	d	e
3.12	f	w	n	TRUE	d	c	n	4.11	6.16	NA	f	d	p
2.74	b	y	n	FALSE	NA	c	g	5.53	4.31	s	f	d	p
3.55	f	d	n	FALSE	x	c	y	4.74	3.47	b	f	d	p
2.88	f	NA	u	FALSE	a	c	w	3.81	3.58	NA	f	p	p
0.9	b	g	w	FALSE	NA	NA	g	3.24	1.68	NA	f	d	e
5.46	s	k	y	FALSE	p	NA	n	3.61	6.18	NA	f	d	p
4.58	f	NA	w	FALSE	x	c	n	7.76	4.47	NA	f	d	e
16.58	x	g	e	FALSE	e	NA	w	17.35	17.52	s	g	d	p
7.74	x	NA	n	FALSE	x	c	w	7.14	18.69	NA	f	d	e
11.12	x	s	r	FALSE	x	NA	n	7.56	23.92	NA	f	d	e
5.19	p	s	n	FALSE	NA	NA	w	12.36	12.28	NA	z	g	p
4.01	x	NA	w	FALSE	x	c	p	7.05	3.86	NA	f	l	p
8.25	x	NA	p	FALSE	x	c	w	8.18	14.02	NA	f	d	e
2.92	b	s	y	FALSE	NA	c	y	8.05	6.55	NA	z	d	p
6.58	f	i	n	FALSE	e	c	n	3.86	12.81	NA	l	w	e
NA	o	NA	e	FALSE	f	f	f	2.66	23.53	NA	f	d	p
2.26	x	i	l	FALSE	a	NA	p	3.86	2.62	NA	f	g	p
9.64	x	e	n	FALSE	a	NA	n	12.05	18.32	s	f	d	p
7.41	x	y	n	FALSE	e	c	w	5.92	9.64	NA	f	d	e
0.78	p	g	g	FALSE	NA	NA	g	2.92	1.45	NA	f	d	e
10.83	x	t	w	TRUE	d	c	o	5.17	16.92	NA	f	d	e
5.89	x	k	n	TRUE	p	NA	y	7.23	13.1	NA	f	d	e
6.45	b	y	n	FALSE	NA	c	k	11.82	13.17	NA	z	g	p
3.86	p	y	w	FALSE	e	c	n	4.54	3.62	NA	e	d	p
3.88	f	d	n	TRUE	d	c	p	4.42	6.37	NA	f	d	e
5.9	x	w	y	FALSE	f	f	f	6.04	14.02	NA	f	d	e
4.73	f	NA	y	FALSE	s	d	y	4.1	11.2	NA	f	d	p
8.5	f	y	n	FALSE	e	c	p	4.93	14.29	NA	l	w	e
8.59	x	NA	g	TRUE	p	NA	g	11.72	22.22	NA	f	d	e
8.33	f	s	u	FALSE	a	c	w	4.72	16.53	NA	f	d	e
4.4	x	s	w	FALSE	d	d	w	3.5	5.86	NA	f	g	e
4.07	b	y	n	FALSE	NA	c	u	6.79	4.38	s	f	d	p
17.61	s	s	w	FALSE	a	d	y	6.35	28.69	NA	f	d	e
2.27	x	h	n	FALSE	a	d	y	6.37	4.6	NA	f	d	e
5.38	x	y	n	FALSE	e	c	p	4.96	9.32	NA	f	d	e
7.57	x	h	n	FALSE	p	d	y	7.24	12.73	NA	f	g	e
6.12	x	s	w	FALSE	e	c	n	4.28	11.89	NA	e	g	e
4.58	x	NA	w	FALSE	x	c	w	8.03	9.44	b	NA	d	e
0.5	x	NA	o	FALSE	d	NA	o	4.79	0.88	NA	f	g	p
6.05	x	h	n	FALSE	x	c	w	6.58	6.8	NA	r	d	e
10.91	f	NA	u	FALSE	s	c	b	7.18	19	NA	f	d	e
5.31	c	i	y	FALSE	NA	c	n	6.81	8.72	NA	f	d	p
8.22	o	NA	n	FALSE	NA	NA	w	4.16	23.76	NA	f	d	e
8.17	o	NA	e	FALSE	f	f	f	3.62	25.92	NA	f	d	p
9	x	h	n	TRUE	p	NA	y	6.57	16.78	NA	p	d	e
13.29	p	s	w	FALSE	e	NA	n	12.15	18.02	s	r	m	e
15.27	f	d	n	FALSE	d	c	y	5.94	34.12	NA	f	d	p
8.32	x	y	n	FALSE	e	c	p	4.72	13.51	NA	e	g	e
3.43	f	s	w	FALSE	d	d	w	3.66	6.01	NA	f	m	e
4.66	c	i	y	FALSE	NA	c	r	5.95	7.08	NA	f	d	p
10.23	s	t	o	TRUE	d	c	o	6.07	16.86	NA	f	d	e
8.11	p	NA	n	FALSE	a	NA	w	7.51	15.32	NA	f	g	e
13.41	x	s	n	FALSE	s	NA	p	7.47	17.12	NA	f	d	p
6.57	x	y	n	FALSE	e	c	w	5.28	9.62	NA	f	d	e
5.48	f	i	n	FALSE	e	c	p	4.14	12.34	NA	l	w	e
10.68	f	NA	b	FALSE	d	c	w	2.49	14.57	NA	f	d	e
8.47	f	h	r	FALSE	NA	c	w	10.73	14.74	NA	p	d	p
7.41	x	y	y	FALSE	a	c	y	10.76	11.73	NA	NA	d	p
1.6	o	k	n	FALSE	NA	NA	n	5.19	1.64	NA	f	d	p
12.99	x	t	n	TRUE	d	c	b	5.2	27.34	NA	f	l	p
11.44	o	NA	n	FALSE	f	f	f	3.84	28.38	NA	f	d	p
8.65	s	t	p	TRUE	d	c	p	7.61	13.28	NA	f	d	p
3.76	x	NA	n	FALSE	x	NA	w	7.68	7.71	b	NA	d	e
NA	s	t	r	TRUE	d	c	b	4.92	23.24	NA	f	d	p
10.79	f	NA	n	TRUE	NA	NA	w	12.14	18.35	b	g	d	e
3.33	b	y	n	FALSE	NA	c	w	5.99	4.46	s	f	d	p
1.28	x	k	n	FALSE	NA	NA	n	4.5	1.36	NA	f	d	p
NA	s	d	n	FALSE	d	c	p	3.26	7.2	NA	f	d	p
10.34	x	y	r	FALSE	NA	NA	w	6.75	26.24	b	e	d	e
2.82	x	t	n	FALSE	s	c	p	5.24	7.87	NA	z	d	p
3.41	x	s	w	FALSE	d	d	w	3.8	6.86	NA	f	g	e
2.72	x	t	n	FALSE	s	c	n	5.12	6.43	NA	z	d	p
NA	x	s	g	FALSE	d	c	w	2.88	6.74	NA	f	g	p
14.19	f	NA	g	FALSE	d	c	y	2.82	17.08	NA	f	d	e
6.44	x	h	n	FALSE	e	NA	w	11.02	11.66	NA	f	d	e
1.04	x	g	n	TRUE	d	NA	w	5.54	1.07	NA	f	d	e
2.27	b	g	g	FALSE	a	d	g	4.43	2.45	NA	f	d	e
9.14	f	y	w	TRUE	NA	NA	n	8.36	16.33	s	l	g	p
4.61	f	l	y	FALSE	x	d	n	6.58	5.23	NA	f	l	p
10.96	x	s	y	FALSE	x	NA	n	6.62	23.54	NA	f	d	e
6.12	x	NA	n	FALSE	s	d	y	5.18	11.95	NA	f	d	p
6.66	x	NA	y	FALSE	e	NA	w	6.19	12.87	b	g	d	e
4.48	x	t	n	FALSE	s	c	p	6.18	9.6	NA	z	d	p
NA	x	NA	y	FALSE	e	NA	w	6.21	13.38	NA	g	d	e
3.5	s	s	g	FALSE	d	c	w	3.24	8.73	NA	f	g	p
0.56	x	g	n	FALSE	a	NA	n	3.93	0.98	NA	f	d	p
NA	s	w	u	FALSE	a	c	u	4.77	6	NA	f	l	p
11.15	x	e	l	FALSE	x	c	w	8.28	22.64	NA	f	d	e
8.54	x	h	n	FALSE	p	d	y	6.74	12.73	NA	f	h	e
5.17	b	s	k	FALSE	e	NA	y	7.02	6.69	NA	f	m	p
3.68	x	NA	y	FALSE	a	c	o	3.59	9.71	NA	f	d	e
0.92	x	g	w	FALSE	a	d	w	2.8	1.37	NA	f	d	p
7.25	x	h	e	FALSE	x	d	w	6.19	17.1	b	f	d	p
2.72	x	g	e	FALSE	a	NA	w	8.3	2.49	NA	f	d	p
10.84	x	s	y	FALSE	a	d	w	8.84	15.49	NA	NA	d	e
4.27	x	NA	w	FALSE	NA	c	g	2.77	11.97	NA	f	d	p
7.31	x	t	e	FALSE	x	d	w	6.38	17.43	b	f	d	p
4.22	f	t	n	FALSE	d	NA	o	6.33	9.42	NA	f	d	e
3.58	x	i	e	FALSE	NA	NA	e	5.06	6.65	NA	f	d	p
7.86	x	l	w	FALSE	d	NA	w	3.52	9.03	NA	f	d	e
4.65	s	k	n	FALSE	p	NA	n	3.25	4.78	NA	f	d	p
13.21	s	t	n	TRUE	d	c	n	6.65	16.48	NA	f	h	p
9.43	x	t	n	TRUE	p	NA	y	8.05	22.42	NA	f	d	e
4.86	s	k	n	FALSE	p	NA	n	3.38	6.39	NA	f	d	p
1.41	x	NA	n	FALSE	NA	NA	k	5.53	2.51	NA	f	g	p
NA	x	t	n	TRUE	p	NA	y	5.55	14.36	NA	f	d	e
4.29	f	l	n	FALSE	x	d	y	5.68	4.65	NA	f	l	p
3.35	x	s	w	FALSE	d	d	w	3.36	5.94	NA	f	m	e
8.25	f	w	p	FALSE	s	c	p	3.65	9.93	NA	f	d	p
7.78	x	h	y	TRUE	x	c	y	8.2	16.55	NA	f	d	e
6.11	x	e	e	FALSE	a	NA	w	8.23	10.7	NA	z	d	p
7.04	x	w	e	FALSE	x	NA	w	13.85	7.23	r	f	d	p
6.81	s	d	n	TRUE	d	c	y	5.63	9.96	NA	f	d	p
2.13	p	s	n	FALSE	a	c	g	7.47	2.47	NA	e	m	p
5.17	s	l	n	FALSE	f	f	f	6.16	48.46	NA	f	l	e
5.94	o	e	o	FALSE	NA	c	o	1	12.1	NA	f	d	p
8.81	p	s	w	TRUE	e	NA	n	7.76	14.32	s	r	m	e
14.82	f	s	n	FALSE	p	NA	y	4.69	37.39	NA	f	d	p
NA	x	y	r	FALSE	s	c	n	4.62	5.72	NA	e	m	p
2.4	x	t	n	FALSE	a	NA	w	6.29	2.49	NA	f	d	p
7.09	s	t	r	TRUE	d	NA	w	4.39	11.19	NA	f	d	p
5.79	f	s	n	FALSE	x	c	w	6.05	8.36	b	f	d	e
16.55	x	k	w	TRUE	d	d	w	5.85	25.44	NA	f	d	p
7.46	s	h	r	TRUE	d	NA	w	4.92	11.55	NA	f	d	p
4.17	x	t	n	FALSE	a	d	n	5.49	3.7	NA	l	d	e
1.58	c	g	n	FALSE	a	NA	g	4.82	1.38	NA	f	d	e
2.99	x	y	n	FALSE	a	NA	w	5.51	3.39	NA	r	g	p
9.61	x	NA	w	FALSE	x	c	w	9.4	10.8	r	f	h	p
1.95	c	t	y	FALSE	NA	c	n	7.01	3.24	NA	f	g	p
8.33	x	NA	e	FALSE	x	c	w	7.08	18.21	NA	f	d	e
1.51	x	w	n	FALSE	NA	d	w	4.67	3.26	NA	f	g	e
2.39	b	NA	g	FALSE	a	NA	g	5.31	2.15	NA	f	d	p
1.32	f	w	g	FALSE	NA	d	g	5.03	2.33	NA	f	g	e
3.79	x	t	n	FALSE	a	c	n	4.46	6.19	NA	z	d	p
7.49	x	y	n	FALSE	e	c	p	6.19	10.51	NA	f	d	e
0.61	x	g	y	FALSE	NA	NA	y	3.34	0.71	NA	f	g	p
0.8	f	NA	o	FALSE	d	NA	o	4.37	1.04	NA	f	g	p
3.29	b	s	y	FALSE	NA	c	y	9.88	7.02	NA	z	d	p
2.85	b	NA	k	FALSE	a	NA	k	7.38	2.25	NA	f	g	p
8.29	o	NA	e	FALSE	f	f	f	3.89	25.89	NA	f	d	p
3.71	x	w	y	FALSE	f	f	f	5.36	13.78	NA	f	d	e
5.78	s	f	n	FALSE	d	c	w	6.08	7.05	NA	f	h	p
4.19	x	s	b	FALSE	d	d	w	4.88	11.28	NA	f	m	e
2.93	b	NA	g	FALSE	a	NA	k	5.17	2.35	NA	f	g	p
7.64	s	t	k	TRUE	d	c	o	5.21	11.98	NA	f	d	e
3.91	x	i	e	FALSE	NA	NA	e	4.54	5.34	NA	f	d	p
5.38	c	i	y	FALSE	NA	c	n	6.92	7.7	NA	f	d	p
2.93	b	d	r	FALSE	a	NA	r	4.69	5.37	NA	f	d	p
6.63	p	g	n	FALSE	e	NA	w	7	13.03	NA	p	d	p
3.71	x	h	l	FALSE	s	c	n	4.96	6.4	NA	e	g	p
3.79	b	y	n	FALSE	NA	c	u	6.38	4.57	s	f	d	p
4.62	c	i	y	FALSE	NA	c	r	6.52	6.96	NA	f	d	p
4.52	b	t	n	FALSE	NA	NA	n	10.22	6.41	NA	NA	g	p
47.99	o	y	y	FALSE	p	NA	y	5.75	29.01	NA	f	d	e
6.57	x	y	w	TRUE	NA	NA	g	8.16	13.66	s	l	d	p
4.22	x	i	n	FALSE	e	c	n	5.09	12.22	NA	l	w	e
10.47	x	i	n	FALSE	a	NA	n	11.12	14.42	s	f	h	p
2.92	o	NA	g	FALSE	f	f	f	3.49	15.82	NA	f	d	p
0.8	b	g	o	FALSE	NA	c	n	2.51	2.32	NA	f	m	p
2.8	o	NA	k	FALSE	f	f	f	3.43	15.32	NA	f	d	p
3.88	f	d	p	TRUE	d	c	p	4.89	6.2	NA	f	d	e
11.83	f	s	n	FALSE	a	d	w	9.36	15.39	NA	NA	d	e
3.11	f	NA	w	FALSE	x	c	p	7.92	3.68	NA	f	l	p
1.76	x	i	k	FALSE	a	NA	p	5.24	2.61	NA	f	g	p
8.21	x	s	n	FALSE	x	c	w	7.07	12.88	NA	f	h	e
1.67	x	NA	n	FALSE	NA	NA	n	5.15	2.65	NA	f	g	p
16.09	x	k	n	TRUE	p	NA	o	10.26	29.37	NA	f	d	p
2.78	b	y	n	FALSE	NA	c	n	6.03	2.67	NA	f	d	e
4.29	x	s	y	FALSE	NA	c	r	8.07	7.95	NA	z	d	p
9.58	x	NA	g	TRUE	x	NA	u	9.55	20.63	s	f	d	p
12.65	x	h	n	TRUE	p	NA	e	8.42	27.68	c	f	d	p
1.74	p	t	n	FALSE	a	c	g	5.64	2.44	NA	e	m	p
4.29	x	s	y	FALSE	NA	c	r	7.63	8.02	NA	z	d	p
8.28	f	t	e	FALSE	x	d	w	6.41	17.89	b	f	d	p
4.5	f	h	g	FALSE	s	d	w	4.89	8.09	NA	f	d	e
2.24	s	d	o	FALSE	d	c	o	3.22	5.96	NA	f	d	p
6.86	x	s	k	FALSE	a	c	w	4.59	15.49	NA	f	d	e
11.14	s	NA	w	TRUE	d	c	p	5.06	24.4	NA	f	d	e
11	x	s	w	FALSE	s	NA	p	5.77	17.4	NA	f	d	p
7.03	f	NA	e	FALSE	x	c	w	6.36	16.81	NA	f	d	e
8.98	x	h	r	FALSE	NA	c	w	10.73	15.62	NA	g	d	p
3.31	x	i	e	FALSE	NA	NA	e	4.09	5.52	NA	f	d	p
7.32	f	NA	n	FALSE	s	c	w	6.43	19.21	b	f	g	e
15.07	f	k	w	TRUE	d	d	n	5.56	24.8	NA	f	d	p
10.58	x	NA	n	TRUE	NA	NA	w	11.15	14.68	b	g	d	e
3.58	x	t	n	FALSE	d	NA	w	5.48	2.08	NA	f	g	e
8.7	s	NA	n	FALSE	NA	NA	w	3.52	22.7	NA	f	d	e
4.34	p	t	n	FALSE	NA	NA	k	9.01	5.93	NA	NA	g	p
6.8	f	y	u	FALSE	s	c	y	7.02	14.95	NA	f	d	p
2.6	x	NA	b	FALSE	NA	d	w	6.04	4.08	NA	f	d	e
11.14	x	e	n	TRUE	p	NA	o	10.01	31.09	NA	f	d	e
1.04	b	g	w	FALSE	NA	NA	g	3.1	1.5	NA	f	d	e
3.93	x	k	w	FALSE	s	NA	p	4.18	2.97	NA	f	g	p
6.4	s	NA	y	FALSE	f	f	f	6.93	15.4	NA	f	d	e
6.31	f	s	n	FALSE	x	c	w	7.32	10.72	NA	f	l	e
7.37	b	t	w	FALSE	e	c	w	11.47	12.63	NA	l	d	p
4.68	x	NA	n	FALSE	x	c	w	8.34	9.58	b	NA	g	e
1.93	f	NA	w	FALSE	a	c	w	3.57	3.49	NA	f	p	p
8.36	x	t	y	FALSE	p	NA	y	7.76	15.94	NA	NA	d	e
7.94	x	h	r	FALSE	NA	c	w	11	15.39	NA	g	d	p
6.96	f	h	e	FALSE	x	d	w	5.95	17.89	b	f	d	p
14.45	x	y	n	TRUE	e	NA	w	9.46	17.75	NA	NA	g	e
5.96	f	y	y	FALSE	s	c	y	7.01	15.29	NA	f	d	p
3.81	x	h	n	FALSE	NA	c	k	5.82	6.82	NA	f	d	e
4.16	f	t	n	FALSE	d	NA	o	6.15	8.34	NA	f	d	p
5.38	x	i	k	FALSE	e	NA	g	7.51	9.03	NA	f	g	p
NA	x	NA	n	FALSE	x	c	n	8.21	8.8	b	NA	g	e
10.66	f	t	n	TRUE	d	c	n	6.33	12.31	NA	f	h	p
7.14	b	t	w	FALSE	e	c	w	11.07	12.23	NA	l	d	p
3.71	x	y	n	FALSE	d	NA	w	5.02	3.45	NA	r	g	p
11.86	f	s	w	TRUE	e	NA	n	9.15	16.87	s	r	m	e
8.53	x	e	n	FALSE	a	NA	n	9.28	13.98	NA	f	d	p
0.67	f	NA	o	FALSE	d	NA	o	5.06	1.05	NA	f	g	p
NA	x	t	n	FALSE	a	d	k	6.52	21.15	NA	f	d	e
1.61	c	t	n	FALSE	NA	NA	y	7.68	2.83	NA	f	g	p
NA	f	NA	e	FALSE	x	c	w	6.99	16.74	NA	f	d	e
3.7	x	k	n	FALSE	p	NA	n	5.33	9.88	NA	f	d	e
9.17	x	i	n	FALSE	a	NA	n	9.37	14.08	s	f	d	p
4.73	x	t	n	FALSE	p	NA	n	6.21	12.05	NA	f	d	e
1.52	x	w	n	FALSE	NA	d	k	5.04	2.45	NA	f	d	e
NA	f	NA	u	FALSE	a	c	w	2.32	3.08	NA	f	d	p
6.97	x	h	n	FALSE	x	NA	w	11.06	6.86	r	f	d	p
13.67	x	e	n	TRUE	e	NA	w	10.94	18.01	NA	NA	d	e
7.85	x	s	k	FALSE	a	NA	w	4.42	15	NA	f	d	e
1.12	b	g	w	FALSE	NA	c	n	5.1	2.49	NA	f	g	p
2.62	s	d	w	FALSE	d	d	w	3.57	2.49	NA	f	g	p
1.37	x	g	y	FALSE	d	d	n	1.99	2.51	NA	f	h	p
5.89	x	NA	w	FALSE	NA	c	r	6.46	13.04	NA	f	d	p
2.04	c	t	n	FALSE	NA	NA	y	7.6	2.77	NA	f	g	p
NA	x	k	n	FALSE	NA	NA	n	4.07	1.35	NA	f	d	p
10.44	x	e	l	FALSE	x	c	w	7.18	19.43	NA	f	d	e
3.18	o	NA	w	FALSE	f	f	f	4.27	29.94	NA	f	d	p
8.05	x	e	y	FALSE	x	c	w	7.38	17.64	NA	f	d	e
1.51	b	h	n	FALSE	a	NA	n	4.7	1.42	NA	f	h	p
8.91	x	y	w	TRUE	NA	NA	g	9.03	15.14	s	l	g	p
9.11	f	e	b	FALSE	NA	NA	b	4.64	19.54	NA	f	d	e
9.36	x	s	u	FALSE	a	c	w	4.62	14.98	NA	f	d	e
6.29	c	h	n	FALSE	e	NA	w	14.59	11.9	NA	f	d	e
0.63	x	g	n	FALSE	a	NA	n	4.05	1.08	NA	f	d	p
4.22	x	t	n	FALSE	d	NA	o	6.4	8.48	NA	f	d	e
8.81	s	s	n	FALSE	p	NA	n	4.31	20.53	NA	f	d	e
2.36	x	g	e	FALSE	a	NA	p	6.37	2.33	NA	f	d	p
4.14	x	t	n	FALSE	s	c	p	4.77	8.21	NA	z	d	p
2.97	x	NA	y	FALSE	a	c	y	3.4	8.12	NA	f	d	e
7.25	x	h	n	FALSE	p	d	y	6.87	11.84	NA	f	d	e
9.74	s	NA	g	FALSE	s	c	g	8.56	21.95	b	f	g	e
6.88	x	h	n	FALSE	a	d	n	6.82	4.8	NA	l	d	e
12.25	f	t	n	TRUE	d	c	n	6.65	16.68	NA	f	d	p
5.69	x	NA	n	FALSE	d	c	w	5.28	10.29	b	f	l	p
4.17	x	s	o	FALSE	p	NA	n	4.53	10.72	NA	f	d	e
5.78	s	d	n	FALSE	d	c	y	4.4	6.09	NA	f	d	p
8.49	x	NA	n	FALSE	a	NA	w	7.37	13.85	NA	f	g	e
6.77	s	d	n	TRUE	d	c	w	6.65	8.4	NA	f	d	p
3.17	b	g	n	FALSE	a	d	g	6.76	4.94	NA	f	d	e
6.69	o	NA	n	FALSE	NA	NA	w	3.43	17.1	NA	f	d	e
3.18	b	y	w	FALSE	e	c	n	4.14	3.08	NA	e	d	p
8.56	s	t	r	FALSE	x	c	n	5.8	15.13	NA	f	h	p
6.73	s	d	n	TRUE	d	c	y	5.63	9.65	NA	f	d	p
10.39	x	h	y	FALSE	p	NA	y	8.23	17.35	NA	NA	d	e
4.88	x	t	n	FALSE	p	NA	n	5.99	12.22	NA	f	d	e
6.32	c	k	w	TRUE	x	c	r	5.54	11.95	NA	f	d	p
4.28	b	d	n	FALSE	d	c	n	4.6	5.77	NA	NA	d	p
1.48	x	k	n	FALSE	NA	NA	n	3.07	1.48	NA	f	d	p
0.89	x	g	n	TRUE	a	NA	p	4.59	0.95	NA	f	d	e
5.76	x	s	b	FALSE	x	c	w	5.69	8.98	NA	f	l	e
7.63	s	h	n	TRUE	d	NA	w	4.7	13.66	NA	f	d	p
6.18	f	h	n	FALSE	e	NA	w	11.55	12.53	NA	f	d	e
5.43	x	e	e	FALSE	a	NA	n	8.31	10.24	NA	z	d	p
7.15	f	s	n	FALSE	s	NA	y	9.87	12.73	NA	f	d	e
2.45	x	NA	n	FALSE	a	NA	n	7.8	2.31	NA	f	g	p
4.03	f	h	o	FALSE	a	d	y	5.47	4.91	NA	f	d	e
6.49	x	y	n	FALSE	e	c	p	5.53	9.49	NA	f	d	e
7.44	b	y	n	FALSE	NA	NA	p	10.51	15.55	NA	f	d	p
3.85	x	s	e	FALSE	a	c	e	4.24	6.62	NA	f	g	e
8.06	f	h	o	FALSE	s	NA	y	9.9	13.8	NA	f	d	e
12.45	x	t	n	FALSE	a	d	w	11.18	35.26	NA	f	d	p
1.38	x	w	n	FALSE	NA	d	k	4.65	2.44	NA	f	g	e
1.3	x	k	n	FALSE	NA	NA	n	4.1	1.64	NA	f	d	p
8.8	s	t	p	TRUE	d	c	p	6.58	17.47	NA	f	d	e
7.91	x	t	n	FALSE	p	d	y	7.58	12.04	NA	f	g	e
3.21	f	d	p	FALSE	a	NA	y	4.81	6.18	NA	f	d	p
6.39	p	g	n	FALSE	e	NA	w	7.89	11.81	NA	p	d	p
6.99	x	t	y	FALSE	p	NA	y	6.13	13.94	NA	NA	d	e
NA	s	NA	e	TRUE	d	c	b	5.47	5.8	NA	f	d	p
10.08	p	s	w	FALSE	e	c	k	22.61	12.62	NA	e	u	e
5.32	x	NA	e	FALSE	NA	c	r	3.77	14.18	NA	f	d	p
3.08	s	w	n	TRUE	d	c	n	4.07	6.46	NA	f	d	p
0.57	x	g	o	FALSE	NA	NA	y	3.65	0.81	NA	f	d	p
